county,office,district,party,candidate,votes
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,339
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,604
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,728
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,745
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,1590
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,20832
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,12779
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,20289
SHIAWASSEE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,11975
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,197
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,433
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,494
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,384
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,1158
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,18593
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,7178
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,18050
TUSCOLA,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,6579
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,384
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,559
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,661
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,706
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,1515
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,20668
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,14063
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,20201
VAN BUREN,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,13851
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,5617
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,1587
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,1625
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,3261
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,6397
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,53375
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,131099
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,51744
WASHTENAW,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,135494
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,24073
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,9768
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,10401
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,13485
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,29086
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,236893
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,478798
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,225664
WAYNE,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,487193
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,GREEN,SAMI MAKHOUL,189
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,NATURAL LAW,KATHLEEN OAKFORD,304
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,U.S. TAXPAYERS,WILLIAM MOHR II,328
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,LIBERTARIAN,FARID ISHAC,418
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,WORKING CLASS PARTY,SUZANNE ROEHRIG,754
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,MICHAEL BUSUITO,11343
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,MARK T. GAFFNEY,5019
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,REPUBLICAN,SUNNY REDDY,11159
WEXFORD,GOVERNOR OF WAYNE STATE UNIVERSITY 8 YEAR TERMS (2) POSITIONS,0,DEMOCRATIC,RASHA DEMASHKIEH,4855
ALCONA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2552
ALCONA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2732
ALCONA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2690
ALCONA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,2598
ALGER,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,2244
ALGER,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,1523
ALGER,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,1731
ALGER,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,1907
ALLEGAN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,29106
ALLEGAN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,26251
ALLEGAN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,27176
ALLEGAN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,27197
ALPENA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7013
ALPENA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5546
ALPENA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5636
ALPENA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6790
ANTRIM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6935
ANTRIM,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5828
ANTRIM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5969
ANTRIM,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6795
ARENAC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3392
ARENAC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,3054
ARENAC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,3063
ARENAC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,3414
BARAGA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,1597
BARAGA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,1418
BARAGA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,1465
BARAGA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,1493
BARRY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,15041
BARRY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,14592
BARRY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,14741
BARRY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,14135
BAY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,26124
BAY,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,18999
BAY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,17813
BAY,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,27673
BENZIE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5895
BENZIE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,3805
BENZIE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,3963
BENZIE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,5760
BERRIEN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,36939
BERRIEN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,25768
BERRIEN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,25791
BERRIEN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,36067
BRANCH,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6372
BRANCH,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,10613
BRANCH,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,10184
BRANCH,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6554
CALHOUN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,29526
CALHOUN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,20285
CALHOUN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,19915
CALHOUN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,28896
CASS,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,10197
CASS,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,9352
CASS,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,9625
CASS,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,9986
CHARLEVOIX,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7038
CHARLEVOIX,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6097
CHARLEVOIX,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6015
CHARLEVOIX,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,7126
CHEBOYGAN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5919
CHEBOYGAN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6222
CHEBOYGAN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5848
CHEBOYGAN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6267
CHIPPEWA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7589
CHIPPEWA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5904
CHIPPEWA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6454
CHIPPEWA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,7106
CLARE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,6398
CLARE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6166
CLARE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6256
CLARE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6378
CLINTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,20422
CLINTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,15918
CLINTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,16377
CLINTON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,20069
CRAWFORD,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3165
CRAWFORD,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2855
CRAWFORD,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2832
CRAWFORD,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,3188
DELTA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,8141
DELTA,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,7229
DELTA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,7589
DELTA,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,8002
DICKINSON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5804
DICKINSON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5430
DICKINSON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5849
DICKINSON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,5436
EATON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,29294
EATON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,19827
EATON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,19657
EATON,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,29212
EMMET,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,9644
EMMET,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,7683
EMMET,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,7816
EMMET,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,9446
GENESEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,105447
GENESEE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,59338
GENESEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,57406
GENESEE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,107044
GLADWIN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,5348
GLADWIN,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,5403
GLADWIN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,5351
GLADWIN,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,5541
GOGEBIC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,3386
GOGEBIC,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,2362
GOGEBIC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,2578
GOGEBIC,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,3158
GRAND TRAVERSE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,27949
GRAND TRAVERSE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,18948
GRAND TRAVERSE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,18845
GRAND TRAVERSE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,28381
GRATIOT,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7980
GRATIOT,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6409
GRATIOT,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,6342
GRATIOT,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,8136
HILLSDALE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7717
HILLSDALE,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,9927
HILLSDALE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,ANDREW FINK,12697
HILLSDALE,JUSTICE OF SUPREME COURT 8 YEAR TERM (1) POSITION,,NON PARTISAN,KIMBERLY ANN THOMAS,6338
HOUGHTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,KYRA HARRIS BOLDEN,7869
HOUGHTON,JUSTICE OF SUPREME COURT INCUMBENT  - PARTIAL TERM ENDING 1/1/2029 (1) POSITION,,NON PARTISAN,PATRICK WILLIAM O'GRADY,6161
